Customer ID,Frequency,Monetary,AvgOrderValue,TotalItems,UniqueProducts,LastPurchaseDays,Churn
16885,2,429.88,6.054647887323943,229,66,14,0
16886,1,134.0,16.75,48,8,113,1
16887,2,465.84000000000003,7.166769230769232,267,65,57,0
16888,3,437.15,8.09537037037037,147,44,57,1
16889,3,952.23,11.472650602409638,691,72,54,0
16890,3,285.41,15.021578947368422,243,17,133,1
16891,7,1479.38,3.8727225130890055,583,245,28,0
16892,2,236.56,5.914,131,38,211,0
16893,2,401.77,2.976074074074074,182,80,23,1
16894,3,1324.06,6.932251308900523,507,186,159,1
16895,4,902.28,8.845882352941176,331,82,95,0
16896,1,103.95,5.775,18,18,212,1
16898,3,623.64,3.82601226993865,484,110,25,0
16899,3,610.01,8.714428571428572,371,49,17,0
16901,1,204.26,8.880869565217392,42,23,386,1
16903,2,689.04,5.300307692307692,485,107,37,0
16904,7,1716.8,5.666006600660066,914,188,24,0
16905,11,2186.12,15.181388888888888,759,80,28,0
16906,3,869.03,6.583560606060606,332,116,85,0
16907,5,908.27,6.581666666666666,302,62,22,0
16908,1,252.59,12.6295,61,20,379,1
16911,2,255.25,7.292857142857143,161,30,292,1
16912,4,1904.93,26.457361111111112,664,63,78,0
16913,2,310.47,31.047000000000004,147,10,308,0
16915,5,921.5,54.205882352941174,58,11,43,0
16916,3,745.22,4.358011695906433,427,100,29,0
16917,1,1466.31,34.912142857142854,561,37,289,0
16918,10,2144.47,6.518145896656534,1348,218,79,0
16919,15,3069.4700000000003,8.120291005291007,1223,166,17,0
16920,1,355.45,15.454347826086956,81,23,68,1
16921,2,276.88,7.910857142857143,128,28,99,0
16922,1,611.08,5.008852459016394,281,122,229,1
16923,14,6681.25,13.10049019607843,3070,244,19,0
16925,1,125.65,6.980555555555556,123,18,197,1
16926,5,1421.35,12.46798245614035,237,63,28,1
16927,1,218.1,109.05,490,2,18,0
16928,13,1381.88,10.468787878787879,734,85,30,0
16931,4,994.0600000000001,5.402500000000001,487,104,14,0
16932,2,278.77,3.0634065934065933,142,77,80,0
16933,7,2618.02,10.642357723577236,1259,182,46,0
16934,4,1160.06,14.321728395061728,540,77,40,0
16935,3,535.1,7.33013698630137,278,55,38,1
16936,1,288.49,3.434404761904762,169,81,42,0
16937,1,202.1,3.9627450980392154,126,49,156,1
16938,5,4306.8,7.238319327731093,2544,426,38,0
16939,3,449.0,10.204545454545455,232,38,145,1
16940,5,3377.78,10.425246913580247,2334,220,107,0
16941,1,33.0,16.5,12,2,268,1
16943,2,482.76,241.38,2,1,196,0
16944,1,101.36,14.48,27,7,266,1
16945,15,4482.51,18.37094262295082,3321,160,15,0
16946,5,1222.04,16.293866666666666,509,69,40,1
16947,4,548.73,17.1478125,343,30,119,0
16948,4,433.75,18.072916666666668,477,15,86,0
16950,8,2777.81,25.025315315315314,1880,84,24,0
16952,3,631.17,8.76625,252,61,98,0
16954,12,4343.599999999999,26.485365853658532,3226,75,16,0
16955,4,979.84,25.124102564102564,657,26,25,0
16958,1,809.44,10.93837837837838,561,69,92,1
16960,5,1536.3799999999999,4.163631436314363,1211,267,47,0
16961,2,560.39,14.747105263157895,357,38,45,0
16962,1,251.04,16.736,158,15,66,1
16964,2,207.85,34.641666666666666,49,6,390,1
16970,1,71.4,35.7,12,2,283,1
16972,2,786.25,8.934659090909092,190,54,39,1
16973,1,127.0,21.166666666666668,60,6,43,1
16974,2,365.5,45.6875,70,5,179,1
16975,3,926.12,20.580444444444446,586,44,80,1
16977,4,496.0,17.714285714285715,142,25,52,1
16978,2,424.55,15.1625,119,28,323,0
16979,3,1007.74,25.1935,586,32,40,0
16980,1,394.37,15.7748,251,25,85,0
16983,5,1942.46,17.658727272727273,1236,67,26,0
16984,7,6273.45,8.641115702479338,2907,476,61,0
16985,14,6392.36,45.33588652482269,1638,94,15,0
16986,9,3015.55,17.634795321637426,1499,64,102,0
16987,4,910.85,6.648540145985401,277,105,33,0
16988,1,256.55,19.734615384615385,115,13,36,0
16990,1,165.0,165.0,100,1,79,0
16991,1,1041.21,14.070405405405406,793,74,78,1
16992,8,3862.19,20.115572916666668,1201,154,44,0
16993,2,1950.95,69.67678571428571,285,19,120,1
16996,5,794.19,18.909285714285716,421,29,10,0
16998,1,107.0,53.5,28,2,101,0
17000,2,406.3,13.543333333333333,305,26,53,1
17001,9,3049.19,25.840593220338985,1878,62,15,0
17002,4,1077.82,30.79485714285714,586,32,100,0
17003,4,830.16,7.4121428571428565,495,90,59,1
17004,2,1012.22,38.931538461538466,462,21,49,0
17005,2,742.36,37.118,787,14,127,1
17006,4,854.54,9.936511627906976,301,77,49,0
17007,3,437.29,16.195925925925927,224,27,14,0
17008,1,81.36,81.36,24,1,86,1
17009,1,242.06,22.005454545454544,336,10,208,1
17011,2,400.8,30.83076923076923,606,12,304,0
17012,1,384.16,9.146666666666667,268,34,382,1
17016,1,552.4,13.473170731707317,309,41,233,1
17017,14,7773.99,31.730571428571427,5926,76,17,0
17018,4,1367.6,65.12380952380951,280,16,44,0
17019,8,3098.41,5.8682007575757575,2039,270,25,0
17020,2,935.62,13.559710144927536,860,64,199,1
17021,6,1182.22,24.629583333333333,992,35,99,1
17022,1,189.0,21.0,72,9,89,0
17023,3,800.1800000000001,16.330204081632655,530,48,74,1
17025,4,1313.84,34.57473684210526,928,28,30,0
17026,2,87.3,12.471428571428572,60,4,26,0
17027,3,436.82,13.236969696969696,232,29,103,0
17028,3,1593.83,16.777157894736842,856,85,238,1
17029,5,1421.3,52.64074074074074,865,19,39,0
17031,4,2393.5,85.48214285714286,1360,22,35,0
17032,8,3004.6,12.571548117154812,1695,183,204,1
17033,2,610.45,30.5225,245,18,16,0
17034,2,538.4,18.56551724137931,290,26,66,0
17035,2,180.06,36.012,98,4,248,0
17036,1,176.9,14.741666666666667,76,12,40,1
17038,1,630.77,15.384634146341464,507,41,72,0
17039,1,1954.99,44.43159090909091,689,44,261,1
17040,1,13.52,13.52,8,1,207,0
17041,4,909.21,11.963289473684211,576,58,17,0
17043,4,881.37,8.556990291262135,626,87,32,0
17044,11,11013.82,77.01972027972027,5218,91,31,0
17045,2,488.24,15.749677419354839,188,28,33,0
17046,4,1264.05,20.064285714285713,1126,57,101,0
17047,3,1188.33,15.432857142857141,651,71,88,0
17048,4,1146.33,19.764310344827585,583,52,94,0
17049,10,4287.5,17.79045643153527,1600,157,32,0
17050,5,1462.95,35.68170731707317,837,27,32,0
17051,3,467.25,4.098684210526316,329,92,103,0
17055,1,239.55,7.985,87,24,102,1
17056,1,128.60000000000002,16.075000000000003,26,8,395,1
17057,1,294.74,5.8948,129,48,253,1
17059,5,3229.85,7.30735294117647,2200,208,26,0
17062,5,1105.58,7.572465753424657,828,73,15,0
17063,6,2177.39,17.144803149606297,1129,100,64,0
17065,2,194.7,16.224999999999998,82,6,294,1
17066,1,228.34,12.685555555555556,93,17,383,1
17067,3,454.54,34.964615384615385,322,8,381,1
17068,28,4906.39,6.464281949934124,2389,205,15,0
17069,7,3667.78,20.605505617977528,2059,130,11,0
17070,1,133.18,3.2482926829268295,101,41,67,0
17071,4,1372.17,19.057916666666667,738,57,38,0
17072,1,282.05,12.820454545454545,218,20,282,1
17074,1,203.05,50.7625,19,4,219,1
17075,6,1407.61,11.443983739837398,495,100,86,0
17076,4,553.17,17.2865625,277,24,21,0
17077,1,306.0,306.0,36,1,235,1
17080,5,669.91,26.7964,403,19,36,0
17081,4,674.23,4.494866666666667,311,121,52,0
17082,4,2728.18,30.65370786516854,1477,65,51,0
17083,6,2644.01,41.9684126984127,1183,26,66,0
17084,1,2253.22,17.06984848484848,1476,132,53,0
17085,25,7065.2,7.902908277404921,3181,382,11,0
17087,1,221.53,18.460833333333333,113,12,394,1
17089,1,128.45,32.1125,35,4,43,1
17090,7,1166.73,37.63645161290323,465,17,11,0
17091,11,4276.79,14.646541095890411,2200,165,24,0
17092,7,3817.18,14.03375,2670,192,94,0
17093,1,235.88,18.144615384615385,114,13,249,1
17094,1,100.2,25.05,60,4,80,0
17095,4,1248.09,19.81095238095238,1077,54,87,0
17096,7,2737.05,16.195562130177517,1232,128,40,0
17097,2,560.75,4.034172661870503,268,84,22,0
17098,3,591.07,32.83722222222222,125,10,38,1
17099,1,582.17,14.55425,317,40,190,1
17101,3,885.32,28.558709677419355,360,28,51,0
17103,1,424.3,13.259375,471,32,379,1
17104,1,474.03000000000003,24.948947368421056,149,19,80,1
17106,1,491.23,9.268490566037736,156,51,46,1
17107,4,5259.99,20.5468359375,2707,197,54,0
17108,1,174.95,19.438888888888886,31,9,320,1
17109,2,410.42,17.844347826086956,200,22,63,0
17110,2,347.4,8.907692307692306,92,32,177,0
17111,1,227.97,11.99842105263158,299,19,82,0
17112,1,205.17000000000002,4.103400000000001,134,44,159,1
17113,6,2322.59,14.607484276729561,915,122,231,1
17115,4,1923.99,23.752962962962965,513,75,205,0
17116,1,389.78,8.293191489361702,392,47,305,1
17121,1,314.74,26.228333333333335,106,12,59,1
17122,3,432.18,18.790434782608695,288,19,45,0
17123,2,631.87,18.584411764705884,430,31,96,0
17126,5,1278.29,4.614765342960289,764,183,19,0
17127,5,1155.0300000000002,31.217027027027033,340,27,85,1
17129,1,31.85,15.925,5,2,177,1
17132,2,1272.8,16.317948717948717,980,62,109,1
17133,5,9730.09,335.5203448275862,7377,16,131,0
17134,1,212.1,16.315384615384616,46,13,99,0
17135,4,1030.01,8.803504273504274,920,79,28,0
17136,1,231.68,16.548571428571428,256,14,319,1
17137,6,1133.63,6.441079545454546,697,125,73,1
17138,6,4036.77,17.399870689655174,1898,217,46,0
17139,13,8915.99,26.936525679758308,4677,226,46,0
17141,4,754.33,4.335229885057472,436,138,75,1
17142,3,704.75,9.396666666666667,242,67,61,0
17143,2,924.11,7.637272727272728,330,82,74,1
17145,4,3120.91,17.33838888888889,2591,168,169,1
17146,11,5408.71,19.04475352112676,2071,158,15,0
17147,5,1485.36,27.006545454545453,426,41,109,0
17149,1,143.10000000000002,23.850000000000005,18,6,108,1
17150,6,1375.65,14.791935483870969,403,64,33,1
17151,1,231.90000000000003,57.97500000000001,42,4,392,1
17152,1,327.0,163.5,60,2,82,0
17155,5,640.76,12.089811320754716,745,31,184,0
17156,1,591.87,15.176153846153847,391,39,148,1
17157,17,4832.900000000001,37.757031250000004,1920,69,137,0
17158,3,1126.82,15.870704225352112,620,50,17,0
17159,2,560.71,19.3348275862069,237,27,134,0
17160,11,6691.13,15.855758293838862,5534,164,31,0
17161,1,856.01,16.46173076923077,537,52,101,1
17163,2,406.68,16.2672,465,24,102,0
17165,5,1635.64,18.17377777777778,688,72,38,0
17167,3,867.11,10.97607594936709,429,64,36,1
17168,1,400.2,19.057142857142857,220,21,155,1
17169,1,320.95,15.283333333333333,145,21,235,0
17170,2,178.68,17.868000000000002,152,8,31,1
17171,1,159.68,17.742222222222225,40,9,318,0
17172,2,638.81,26.61708333333333,735,24,87,0
17176,2,596.1899999999999,22.08111111111111,406,25,183,0
17177,1,119.5,4.120689655172414,40,29,162,1
17178,1,436.71000000000004,13.647187500000001,101,31,388,1
17179,4,1038.47,10.596632653061224,433,49,18,0
17180,7,1460.95,5.217678571428571,1145,149,79,0
17181,2,380.97,42.330000000000005,459,7,30,0
17182,2,321.3,53.550000000000004,54,4,79,1
17184,2,198.41000000000003,14.172142857142859,73,14,226,1
17185,3,229.46,5.215,119,38,248,1
17187,1,263.76,20.28923076923077,282,13,183,0
17188,7,2632.34,28.003617021276597,1415,83,19,0
17189,4,800.45,8.0045,480,87,16,0
17190,5,1298.3,7.376704545454545,2064,143,60,0
17191,11,3251.03,7.929341463414635,1689,200,25,0
17192,1,77.83,3.7061904761904763,46,20,193,1
17193,2,610.74,50.895,414,12,43,0
17194,2,802.5,13.375,419,57,17,0
17195,1,562.98,18.160645161290322,486,31,312,1
17196,1,352.9,3.3932692307692305,168,84,84,1
17198,2,1043.32,6.774805194805195,484,73,22,0
17199,1,145.12,16.124444444444446,304,8,239,1
17200,4,356.71,14.2684,367,25,44,1
17201,3,899.41,6.160342465753424,807,119,180,0
17202,1,160.65,20.08125,55,8,77,1
17203,4,2012.03,17.051101694915253,1756,84,45,0
17204,5,3940.13,32.83441666666667,2005,89,31,0
17205,2,615.27,27.96681818181818,1330,18,73,0
17207,1,303.21999999999997,4.525671641791044,241,55,309,1
17208,1,115.35,4.8062499999999995,103,21,52,1
17209,3,611.6,15.290000000000001,731,36,306,1
17210,1,253.37,4.6920370370370375,243,47,49,1
17211,8,2509.14,10.411369294605809,1523,141,10,0
17212,2,567.56,22.702399999999997,580,25,115,0
17213,8,3016.92,19.464000000000002,1220,83,10,0
17214,1,171.05,12.217857142857143,43,14,16,0
17215,1,186.15,16.922727272727272,104,11,121,1
17216,1,65.05,4.646428571428571,22,13,211,1
17217,1,104.5,5.225,71,18,276,0
17218,11,2838.24,8.155862068965517,1481,181,12,0
17219,1,144.9,5.796,99,24,73,0
17220,8,1601.0,6.643153526970955,877,187,21,0
17221,3,643.39,10.212539682539683,427,58,248,0
17222,5,1250.8600000000001,14.716000000000001,735,71,134,0
17223,2,739.58,9.019268292682927,174,49,25,0
17224,1,100.86000000000001,12.607500000000002,65,8,158,1
17225,1,131.15,26.23,36,5,238,1
17226,2,506.63,12.66575,449,34,101,0
17227,7,1224.96,13.92,1125,44,25,0
17228,7,1627.1,9.039444444444444,1247,107,24,0
17230,16,9046.55,46.3925641025641,3607,126,11,0
17231,16,4254.73,5.695756358768406,2112,362,18,0
17233,2,369.98,11.211515151515153,167,32,105,0
17235,7,1696.72,21.209,873,41,29,0
17236,7,1139.41,18.37758064516129,397,48,19,0
17237,2,687.39,11.268688524590164,310,58,32,0
17238,17,4408.54,6.080744827586207,2024,345,28,0
17239,3,806.95,47.46764705882353,365,8,44,0
17240,1,130.60000000000002,18.657142857142862,108,7,253,1
17241,12,2744.14,16.047602339181285,865,116,42,1
17242,3,1754.24,39.86909090909091,848,27,113,0
17243,46,13068.06,16.775430038510912,5123,272,12,0
17244,4,871.14,9.78808988764045,803,85,40,0
17245,1,200.18,12.51125,232,15,346,0
17246,2,38.92,6.486666666666667,36,6,203,1
17248,1,227.51000000000002,4.739791666666667,79,34,138,0
17249,1,68.03,2.51962962962963,79,27,85,1
17251,3,812.4300000000001,10.155375000000001,379,65,19,1
17254,1,198.29,5.508055555555555,146,36,58,0
17255,2,500.72,4.470714285714286,362,99,47,0
17256,3,258.93,17.262,158,14,138,0
17257,2,192.73,12.848666666666666,188,14,93,1
17258,2,417.3,7.587272727272728,188,46,53,1
17259,5,1667.61,5.691501706484641,1023,159,25,0
17260,1,120.95,20.158333333333335,23,6,68,1
17261,1,230.44,5.009565217391304,98,43,166,1
17262,7,1773.12,161.19272727272727,416,5,23,0
17264,1,279.59,3.3284523809523807,227,70,81,1
17266,2,207.09,4.406170212765957,91,43,156,0
17268,7,970.25,40.427083333333336,551,23,102,0
17269,1,537.46,3.681232876712329,336,110,42,1
17270,2,604.4,12.33469387755102,421,45,126,1
17271,1,210.39,4.045961538461539,117,46,393,1
17273,1,141.12,11.76,133,12,81,1
17274,1,465.4,8.95,194,52,52,0
17275,1,114.52,4.7716666666666665,72,23,40,1
17276,1,508.39,9.41462962962963,189,50,59,1
17278,1,25.2,12.6,16,2,222,0
17280,1,118.86,19.81,74,6,95,1
17281,6,797.85,132.975,295,2,31,1
17282,2,636.25,5.1727642276422765,474,107,113,0
17283,1,188.46,12.564,179,15,35,1
17284,2,1140.58,13.90951219512195,707,80,46,0
17285,2,428.34,8.741632653061224,140,41,285,1
17286,2,241.56,5.0325,253,46,57,0
17287,16,3270.55,8.322010178117049,1650,233,24,0
17288,5,1213.81,7.5863125,659,133,15,0
17289,6,1134.98,6.755833333333333,740,130,33,0
17290,6,976.2,9.665346534653466,743,96,38,0
17292,2,271.75,18.116666666666667,131,14,129,1
17293,9,2245.26,18.10693548387097,1302,87,18,0
17294,2,467.79,27.517058823529414,297,17,326,1
17296,1,338.13,10.246363636363636,216,32,387,1
17298,3,459.14,11.4785,467,38,31,0
17299,2,346.97,5.507460317460318,256,52,96,0
17300,2,393.64,8.946363636363635,467,37,47,1
17301,1,132.8,2.4145454545454546,80,52,281,0
17303,1,250.04,4.717735849056604,144,53,18,1
17304,1,111.5,22.3,73,5,191,1
17305,1,2135.46,237.27333333333334,1006,9,305,1
17306,3,1475.04,210.72,3552,5,10,0
17307,11,3999.8900000000003,83.33104166666668,3667,22,52,1
17308,2,4511.76,644.5371428571428,5148,5,50,1
17309,2,247.84,9.9136,152,22,38,0
17310,2,1025.1,512.55,402,1,44,1
17311,4,2181.71,30.30152777777778,1750,71,49,0
17314,9,2376.51,19.01208,1767,92,50,0
17315,6,3467.26,11.077507987220448,1296,218,14,0
17316,1,124.45,3.5557142857142856,44,35,77,1
17318,1,164.28,9.126666666666667,60,17,382,1
17319,1,29.099999999999998,9.7,14,3,326,1
17320,4,2146.07,17.447723577235774,968,59,25,0
17321,4,1040.32,5.533617021276595,444,159,51,0
17322,5,922.59,5.2123728813559325,631,115,33,1
17323,5,644.52,4.739117647058824,666,91,64,0
17324,9,1438.69,13.321203703703704,744,85,23,0
17325,2,512.77,15.538484848484847,405,33,67,0
17326,2,321.95,3.6174157303370786,140,82,65,1
17327,2,152.35,38.0875,59,3,66,1
17328,1,104.7,17.45,86,6,330,1
17329,3,481.32,6.685,290,63,388,0
17330,2,59.900000000000006,29.950000000000003,2,2,201,0
17332,5,838.27,8.823894736842105,794,82,185,1
17334,1,328.13,16.4065,251,20,63,0
17335,2,508.0,13.025641025641026,216,34,40,1
17336,1,81.12,81.12,48,1,129,1
17338,10,6266.24,9.422917293233082,3087,371,18,0
17339,2,179.0,19.88888888888889,52,5,22,0
17340,9,14411.92,28.48205533596838,7697,234,11,0
17341,3,1622.07,4.213168831168831,971,180,23,0
17342,4,1227.54,35.07257142857143,521,31,36,1
17343,6,1259.94,15.74925,454,61,12,1
17344,1,307.54,8.311891891891893,147,36,385,0
17345,6,1066.94,8.467777777777778,1667,110,32,0
17346,13,2894.28,5.2055395683453245,2133,296,16,0
17348,4,1316.89,5.353211382113821,1392,185,94,0
17349,4,741.5,8.723529411764705,728,66,37,0
17350,3,619.971,8.26628,421,65,51,0
17351,9,1401.08,33.359047619047615,270,29,84,0
17352,1,36.25,7.25,15,5,353,1
17353,2,1502.0,250.33333333333334,968,6,148,0
17354,3,1750.3999999999999,19.89090909090909,1529,73,85,0
17355,1,285.11,7.705675675675676,257,28,43,1
17356,4,768.25,11.466417910447761,759,62,211,0
17358,4,746.9,5.745384615384615,397,111,12,0
17359,1,156.6,6.808695652173912,76,23,305,0
17360,3,645.59,5.9776851851851855,301,90,42,0
17361,2,392.44,13.532413793103448,226,26,333,0
17362,5,711.8100000000001,6.530366972477065,358,84,57,0
17363,3,940.86,26.135,523,34,52,1
17364,17,7589.24,14.910098231827112,4812,308,33,0
17365,7,3423.42,10.342658610271904,3279,236,43,0
17366,2,1096.24,8.120296296296296,510,120,89,1
17368,6,913.47,7.081162790697674,952,110,32,0
17369,1,979.2,979.2,1152,1,112,1
17371,4,336.29,5.019253731343284,171,62,18,0
17372,22,3405.66,7.065684647302905,1362,316,17,0
17373,3,520.58,15.311176470588236,330,31,75,0
17374,1,231.34,16.524285714285714,70,14,52,0
17375,2,370.16,9.741052631578947,182,37,18,0
17376,2,250.44,8.078709677419354,158,27,61,0
17377,61,15003.57,10.701547788873038,5768,415,14,0
17378,1,10.95,10.95,1,1,31,1
17380,3,645.0,64.5,252,5,91,1
17381,12,23330.48,306.98,23006,30,25,0
17382,7,836.88,52.305,432,14,92,0
17383,1,110.7,55.35,12,2,110,0
17384,1,171.15,34.230000000000004,33,5,124,0
17386,1,126.35000000000001,12.635000000000002,53,10,42,0
17388,7,1432.01,34.09547619047619,1499,29,77,0
17389,27,25391.0,116.47247706422019,10270,40,31,0
17390,1,149.3,12.441666666666668,49,12,77,1
17392,2,481.06,7.635873015873016,394,54,15,0
17393,2,381.15000000000003,7.940625000000001,238,45,67,1
17395,1,97.5,32.5,66,3,165,1
17396,7,1873.8,72.06923076923077,520,11,28,0
17397,1,536.77,11.66891304347826,443,44,73,0
17400,4,2971.26,9.741836065573771,1352,230,10,0
17401,1,114.85,9.570833333333333,34,11,198,1
17402,12,2922.3,17.39464285714286,990,99,26,0
17403,1,118.95,9.15,77,13,107,0
17404,10,19708.6,164.23833333333332,21885,68,14,0
17406,11,3406.73,20.646848484848483,1607,88,23,0
17407,1,552.9,24.039130434782606,426,23,68,1
17408,2,283.44,47.24,160,6,157,0
17409,8,7021.66,77.1610989010989,3984,40,78,0
17411,2,646.44,19.01294117647059,302,32,43,0
17412,11,3607.2200000000003,18.885968586387435,2076,137,15,0
17413,2,560.14,56.013999999999996,302,10,61,1
17414,4,1471.52,98.10133333333333,4156,6,80,0
17416,15,10405.03,31.722652439024394,4467,224,50,0
17417,1,164.18,10.26125,76,16,205,1
17418,1,206.6,17.216666666666665,232,12,44,0
17419,8,2648.2200000000003,20.215419847328246,1414,81,24,0
17420,4,616.45,18.13088235294118,287,24,30,0
17421,3,1059.41,18.265689655172416,807,46,43,1
17422,5,1615.39,18.356704545454548,1285,75,38,0
17423,1,420.54,24.73764705882353,331,17,50,0
17426,7,3040.51,19.49044871794872,2093,118,109,0
17428,19,15456.86,36.36908235294118,8405,268,18,0
17429,2,832.54,14.866785714285713,662,53,53,0
17430,3,582.01,17.636666666666667,385,24,22,0
17432,7,1385.6299999999999,6.050786026200873,809,174,42,0
17433,1,266.8,6.841025641025642,120,39,42,0
17435,1,331.35,22.09,195,15,68,1
17436,3,317.76,39.72,88,4,65,0
17437,1,373.17,7.040943396226416,284,52,186,1
17438,4,1034.32,19.154074074074074,450,39,101,0
17439,1,325.74,40.7175,370,8,312,1
17440,1,137.16,137.16,36,1,206,0
17441,1,293.35,13.96904761904762,245,21,389,1
17442,9,2371.7400000000002,16.025270270270273,1638,113,38,0
17448,46,14556.970000000001,13.032202327663384,11548,569,154,1
17449,7,3114.55,7.904949238578681,1677,205,16,0
17450,7,54451.14,605.0126666666666,15513,80,24,0
17454,7,1196.26,16.165675675675676,543,57,16,0
17456,2,1225.42,15.914545454545456,730,59,22,1
17457,9,4247.11,94.38022222222222,1869,20,36,0
17458,1,213.08,6.65875,112,32,38,0
17460,12,1676.14,14.965535714285716,770,83,29,0
17463,2,661.5,6.068807339449541,395,98,217,0
17464,2,710.98,21.544848484848487,432,28,179,0
17465,7,2542.79,17.906971830985917,1477,103,82,1
17467,1,102.6,25.65,20,4,52,1
17468,1,57.8,19.266666666666666,68,3,32,0
17469,12,3180.28,17.766927374301677,1517,126,57,0
17470,7,1858.2,18.76969696969697,1280,62,24,0
17471,1,321.65000000000003,16.928947368421053,153,19,131,1
17472,1,224.81,4.587959183673469,96,48,285,0
17473,2,607.0,17.852941176470587,270,33,65,1
17474,1,1047.0,174.5,200,6,256,1
17476,2,489.86,15.801935483870968,224,29,52,1
17477,2,1144.3,26.00681818181818,225,44,269,1
17478,2,1272.8000000000002,31.820000000000004,516,40,65,1
17479,1,389.26000000000005,21.625555555555557,266,18,289,1
17480,1,390.21,15.6084,255,24,101,0
17482,2,778.19,14.410925925925927,241,50,144,1
17483,1,177.69,25.384285714285713,74,7,71,0
17484,2,209.57,14.969285714285714,339,14,233,1
17487,1,160.55,20.06875,37,8,385,1
17488,1,336.5,18.694444444444443,136,18,298,1
17490,2,658.1800000000001,16.454500000000003,397,37,45,0
17491,8,2749.6,35.25128205128205,1885,52,24,0
17492,2,747.85,27.69814814814815,295,23,135,0
17493,1,100.91,12.61375,62,8,42,1
17494,1,54.7,18.233333333333334,26,3,158,1
17495,1,309.16,14.721904761904764,138,21,47,0
17496,4,1412.89,19.623472222222222,675,54,15,1
17497,2,287.25,41.035714285714285,59,7,47,1
17499,1,718.51,23.17774193548387,375,31,218,0
17504,9,6568.09,29.991278538812786,3853,160,37,0
17505,3,1289.64,25.792800000000003,686,47,207,0
17508,7,4191.92,20.057033492822967,2602,180,38,0
17510,1,206.08,13.738666666666667,208,15,77,0
17511,32,91252.25,88.08132239382239,61533,443,16,0
17512,8,2542.83,27.63945652173913,2681,64,109,0
17513,2,645.6,53.800000000000004,186,12,65,0
17514,1,334.18,7.110212765957447,160,41,326,0
17515,5,978.4399999999999,10.520860215053762,285,76,51,0
17516,1,189.47,3.2113559322033898,111,55,35,0
17518,2,329.42,4.278181818181818,267,71,82,1
17519,10,3600.75,22.789556962025316,2362,112,25,0
17521,2,554.85,16.813636363636363,287,29,51,0
17524,3,539.14,12.53813953488372,362,37,18,1
17525,3,1161.9,44.68846153846154,338,19,16,1
17526,10,3208.74,38.199285714285715,1216,61,17,0
17529,2,1240.25,15.125,790,78,267,1
17530,3,1057.15,4.616375545851529,633,130,22,0
17531,2,970.12,22.048181818181817,336,43,184,0
17532,1,65.34,16.335,30,4,42,1
17533,1,34.8,34.8,24,1,91,1
17534,4,1445.47,17.415301204819276,757,69,108,0
17536,2,288.33,22.179230769230767,195,13,77,0
17539,4,1226.57,8.232013422818792,747,132,274,1
17540,4,1011.7,25.941025641025643,394,28,40,0
17541,1,124.46,3.7715151515151515,46,31,166,1
17542,2,170.95,4.27375,190,34,298,0
17543,1,120.05,9.234615384615385,62,13,206,1
17544,3,960.69,10.442282608695653,439,80,47,1
17545,3,802.58,6.034436090225564,392,112,47,0
17547,2,727.85,23.479032258064517,223,22,32,1
17548,3,627.96,21.653793103448276,436,17,35,0
17550,6,2280.48,7.80986301369863,903,218,54,0
17551,1,306.84,7.1358139534883716,150,39,16,1
17552,10,2453.4,20.445,1520,64,29,0
17553,3,2270.0,567.5,1240,2,129,0
17555,3,574.48,3.4607228915662653,398,137,82,0
17556,1,142.77,17.84625,83,8,36,0
17557,1,34.0,34.0,4,1,389,0
17558,1,259.17,9.25607142857143,54,28,50,1
17559,1,167.62,13.968333333333334,270,12,169,1
17560,4,1040.85,35.891379310344824,953,21,52,0
17561,3,554.72,3.5332484076433124,250,129,47,0
17563,2,392.38,13.530344827586207,256,27,235,1
17565,1,131.83,4.394333333333334,67,30,243,1
17567,2,1542.5,18.147058823529413,764,57,29,0
17568,1,382.79,5.8890769230769235,283,61,290,1
17570,1,100.0,100.0,1,1,38,1
17571,1,205.23999999999998,3.8007407407407405,115,53,199,0
17572,7,567.0600000000001,20.25214285714286,280,13,30,0
17575,1,171.7,34.339999999999996,72,5,324,1
17576,24,5731.13,10.632894248608535,2876,241,18,0
17577,2,348.75,16.607142857142858,179,20,302,1
17578,6,903.87,15.0645,391,52,131,0
17579,1,304.38,6.917727272727273,117,43,235,0
17580,3,376.4,7.10188679245283,147,40,15,0
17581,20,8499.49,18.97207589285714,4486,248,29,0
17582,4,1275.43,13.425578947368422,483,78,103,0
17583,1,135.95,19.42142857142857,55,7,217,1
17584,4,4067.12,45.697977528089886,2006,73,124,0
17585,3,960.23,5.247158469945355,868,147,102,0
17586,1,167.4,20.925,68,8,276,1
17587,1,181.66,4.224651162790698,68,42,285,1
17588,4,1699.35,35.403124999999996,703,29,53,0
17589,14,11645.7,10.684128440366973,7157,526,42,0
17591,2,957.3000000000001,5.25989010989011,297,79,24,0
17592,1,148.3,11.407692307692308,38,13,395,1
17593,7,4831.36,21.76288288288288,2880,163,9,0
17594,2,1504.7,27.864814814814817,818,46,106,0
17596,7,2485.36,7.162420749279539,3749,184,25,0
17597,4,1439.72,19.72219178082192,1039,62,75,0
17598,1,409.98,40.998000000000005,126,10,38,1
17599,1,52.05,17.349999999999998,11,3,134,1
17601,1,305.46999999999997,4.559253731343283,196,60,37,0
17602,8,2348.16,6.39825613079019,1785,210,129,0
17603,3,1398.76,14.570416666666667,566,93,274,0
17604,4,636.57,4.330408163265306,447,106,79,0
